id	language_name
91979	English
243568	English
31179	English
36251	English
36251	Français
32845	English
29083	English
111443	Español
47914	English
42185	English
14862	English
26817	English
13903	English
41275	English
269495	suomi
229839	English
254188	English
167683	Português
167683	English
215931	English
4344	English
4344	Deutsch
4344	हिन्दी
4344	ภาษาไทย
3539	Türkçe
3539	Deutsch
12115	Deutsch
80472	
48193	English
260872	Italiano
292133	Italiano
47605	Italiano
47605	English
168320	English
158013	
67298	English
29352	Italiano
96106	Italiano
105083	Italiano
211179	
112481	English
240334	
48594	Deutsch
48594	Español
216440	Español
276120	English
317247	English
287169	English
70738	English
58448	
295689	English
174442	English
201783	
151509	English
247691	English
262176	
218582	
79631	Français
137654	
167882	English
257925	日本語
45627	English
104606	广州话 / 廣州話
104606	普通话
186691	English
258200	English
287299	English
241552	English
90949	English
218369	English
218369	Français
76380	svenska
102517	English
125229	日本語
39766	
40502	English
44025	English
262454	Français
87936	English
205608	English
200358	日本語
132709	English
54602	English
30178	English
73290	English
29812	English
176570	English
24330	English
16174	English
56913	English
44919	English
50687	English
74911	English
25507	English
108789	Italiano
171363	English
81649	हिन्दी
208447	Español
94720	Bahasa indonesia
52448	English
137651	English
193873	English
213955	English
142897	
185110	日本語
45235	English
237549	English
177440	English
121369	English
75337	
270672	English
185078	Italiano
259593	English
97024	English
248553	English
248469	English
124998	English
65615	Français
104485	English
87914	English
74759	English
170368	Português
29236	English
290379	English
174762	English
37066	English
74420	English
205673	English
94792	English
44669	English
26385	English
253794	English
235092	English
79877	Français
194481	English
149957	English
100540	English
55190	English
55190	Français
37462	English
117004	English
79327	English
133716	English
146449	English
220504	English
39442	
92287	English
127413	English
126929	English
28486	English
55045	English
18598	English
55872	English
55872	Pусский
22451	English
14059	English
14059	Italiano
14059	Norsk
174343	English
21935	English
21935	Français
33546	Español
33546	English
32582	普通话
15166	English
105576	Français
229221	English
58309	Français
263065	
73313	English
114299	English
25407	English
51490	Français
29996	English
35153	English
19127	
54940	English
14407	English
14407	Deutsch
14407	Polski
18278	English
42619	English
81972	English
40578	English
68116	English
42189	English
42187	English
42187	Deutsch
29052	English
3686	Deutsch
241982	Français
45752	English
209401	English
33037	English
135260	Italiano
64628	English
75958	English
75958	Italiano
161243	Deutsch
129359	svenska
315362	svenska
120657	English
171446	English
82326	English
219424	English
108822	Français
245169	English
48409	English
136663	العربية
136663	עִבְרִית
247604	English
90956	English
116232	English
138513	English
120990	English
214909	English
214909	Français
214909	Polski
153163	English
90955	English
56599	日本語
107999	English
27858	English
63039	English
122192	Français
30554	English
49742	English
98368	English
72693	English
84575	English
33030	English
66945	English
49776	English
49776	Español
11496	English
11496	Italiano
133365	English
24649	English
52627	English
45760	English
47963	English
63339	English
44921	English
102222	English
246011	English
57326	English
77172	English
27771	English
18684	English
18684	Español
70703	English
70703	Français
12787	English
18202	English
33545	English
96716	English
36835	Español
24102	Dansk
24102	English
24102	Italiano
17885	English
44966	English
56529	English
13480	English
54164	Italiano
7085	Deutsch
32139	English
255692	English
23122	English
53729	English
28468	Italiano
27417	English
59424	Nederlands
49597	English
58718	English
25556	Dansk
25556	English
25556	Français
25556	Deutsch
16004	English
15066	English
42703	English
29237	English
62904	English
71461	English
43219	English
34734	English
85609	English
48358	English
47962	
84905	English
25550	English
171232	English
149515	English
57016	English
113210	English
99234	English
29284	English
239706	
70734	
116639	English
44766	English
68202	English
94228	Deutsch
25587	Dansk
25587	English
38269	English
42305	English
39829	English
57943	
24554	English
24554	Français
47003	English
35668	English
62108	English
42468	English
13013	English
105902	Deutsch
105902	English
70810	English
106280	English
38932	English
38932	Polski
42904	English
42783	English
65496	Français
65496	Italiano
251768	English
251768	Français
259074	English
70877	English
42303	English
61168	English
34128	English
37404	English
36421	English
36421	Deutsch
86059	English
18920	svenska
150229	English
150229	Polski
150229	Español
256740	English
58096	English
36283	English
36283	Deutsch
36283	Italiano
43448	English
57258	English
49848	English
41589	English
51438	English
21518	English
34672	English
34672	Français
26266	English
9973	English
48844	English
70587	English
70587	Polski
70587	svenska
78047	English
142308	English
142308	Français
142308	svenska
149910	English
149910	Polski
149910	svenska
71376	English
173793	
26042	English
59120	English
59120	Polski
60853	English
67659	English
30027	English
30028	English
31277	English
73548	English
77874	English
133446	English
210059	English
240913	English
283105	English
51768	English
58012	English
58012	Français
113215	English
113209	English
89872	English
174769	English
274060	English
246218	English
102078	English
133491	
84906	English
35986	English
153228	English
224937	
38382	Magyar
38382	English
49483	Magyar
49483	English
85429	Français
40858	English
215299	English
109933	English
5201	English
89743	English
64130	English
47884	English
84312	English
84312	Español
4529	English
218443	Pусский
79190	English
78094	English
56146	English
66812	
1790	English
47882	English
112648	
44663	English
44663	Pусский
47883	English
73424	English
98293	English
260535	English
90376	English
81010	Français
16089	English
23022	English
136867	English
35405	English
49429	English
63512	English
4968	English
79521	English
16997	English
60543	Italiano
28282	English
49050	English
26316	English
71945	English
55529	English
58664	English
27376	English
29400	English
32978	English
42367	
52011	日本語
60173	English
107096	English
107096	Deutsch
43407	English
43407	Français
43407	Deutsch
43407	日本語
44773	English
44773	Français
38132	English
73257	English
73257	Español
44381	English
26538	
69792	English
16309	English
106968	Deutsch
39044	English
32387	English
76864	Italiano
76864	svenska
25386	English
34586	Polski
34586	Pусский
54613	English
87514	English
3582	English
3582	Español
45568	English
37608	English
23816	English
23816	Español
71204	English
48374	English
31242	English
30402	English
99732	Français
99732	English
45662	English
44775	Français
44775	English
53953	English
53953	Polski
11643	English
50364	English
50364	Deutsch
171130	English
171130	Français
103934	English
43866	English
28321	Italiano
61462	Italiano
80601	Italiano
89651	Italiano
74379	Italiano
65320	Italiano
55685	Italiano
59117	Español
254869	Español
109689	Español
76341	English
280092	English
280092	ภาษาไทย
140607	English
271969	English
68735	English
99861	English
76600	English
76600	Deutsch
166426	English
141052	English
102899	English
166424	English
293660	English
284053	English
283995	English
271110	Română
271110	English
271110	Deutsch
271110	Pусский
284052	English
246655	English
72900	Español
77680	Español
268171	Français
54148	Español
54148	English
75752	English
290695	فارسی
133790	English
279914	English
301883	English
214264	English
270343	Français
183932	English
96175	English
144676	English
118439	
104427	English
102289	English
87983	English
26631	English
116780	English
63486	日本語
214446	
42650	English
33733	English
82868	
155208	English
58757	Deutsch
53573	
176627	English
107073	Español
84719	English
109109	English
26801	English
2648	广州话 / 廣州話
48645	English
47993	
156141	Pусский
84346	日本語
252096	suomi
68351	English
12427	Deutsch
12427	
12427	English
156201	广州话 / 廣州話
77678	English
178607	English
74694	English
1163	English
72032	English
72032	Italiano
45398	English
45020	
16652	English
128598	English
52251	Deutsch
53950	English
21533	English
21533	Pусский
21533	Español
37610	English
69234	English
69234	Italiano
62410	English
24059	English
24059	Français
111043	English
288521	English
168164	Dansk
168164	English
216457	Français
55531	suomi
229594	English
215405	English
93892	English
206581	No Language
25735	English
27738	
75826	English
93077	English
228245	English
44811	English
44811	Português
14427	English
117120	English
27353	
49712	English
49712	Français
49712	Italiano
53085	Pусский
258251	English
21795	한국어/조선말
24556	English
97732	
41235	English
41625	Italiano
31981	English
236324	English
44862	English
80596	English
51791	English
87115	English
40785	svenska
98586	Français
98586	Español
98586	普通话
52203	English
47197	English
86956	English
28567	English
88320	English
173893	English
126759	English
121354	English
176216	
28187	English
48836	English
48836	Polski
16444	English
38611	English
38611	Deutsch
32560	English
75822	English
107593	English
33077	English
33077	Español
221135	
43275	English
43275	Italiano
178541	English
150004	English
86382	Pусский
118017	English
5147	English
86193	English
41118	English
157919	English
217896	English
36983	English
43311	English
228676	English
45800	English
45800	Español
226672	English
44507	English
47536	English
38808	English
66963	Français
130633	Français
79892	Français
146926	English
76829	Français
76829	English
86680	English
55150	English
263510	English
81396	English
27944	English
27944	Deutsch
27944	日本語
27944	Polski
85870	Français
85870	Italiano
85870	العربية
85870	English
